Date	Close
7/23/2018	1779.219971
7/24/2018	1777.439941
7/25/2018	1697.170044
7/26/2018	1834.329956
7/27/2018	1823.290039
7/30/2018	2100.75
7/31/2018	1862.47998
8/1/2018	1886.52002
8/2/2018	1898.52002
8/3/2018	1886.300049
8/6/2018	1896.199951
8/7/2018	1919.650024
8/8/2018	1882.619995
8/9/2018	1886.52002
8/10/2018	1882.219971
8/13/2018	1876.709961
8/14/2018	1883.420044
8/15/2018	1904.900024
8/16/2018	1902.900024
8/17/2018	1905.390015
